client_id,round_number,hierarchy,num_samples,set,accuracy,loss
f2258_85,120,3,100,test,0.6000000238418579,1.0249688625335693
f2260_57,120,7,151,test,0.75,0.973363995552063
f2262_83,120,6,167,test,0.8235294222831726,0.8846449851989746
f2270_87,120,9,157,test,0.875,0.6642519235610962
f2275_90,120,6,14,test,1.0,0.2859763503074646
f2289_62,120,0,52,test,0.6666666865348816,0.9324079155921936
f2306_63,120,6,164,test,0.6470588445663452,0.7190722823143005
f2313_55,120,9,176,test,0.6111111044883728,1.1008400917053223
f2328_92,120,6,167,test,0.7058823704719543,1.0014736652374268
f2329_94,120,0,117,test,0.9166666865348816,0.27895882725715637
f2332_97,120,2,167,test,0.8235294222831726,0.4461885690689087
f2340_80,120,7,179,test,0.7222222089767456,0.601851224899292
f2342_82,120,1,171,test,0.7777777910232544,0.8215091228485107
f2381_54,120,4,155,test,0.5,1.861147403717041
f2382_52,120,2,179,test,0.8333333134651184,0.583877444267273
f2391_85,120,7,174,test,0.8888888955116272,0.33742111921310425
f2413_87,120,8,177,test,0.7777777910232544,1.065197467803955
f2416_80,120,7,169,test,0.9411764740943909,0.21477188169956207
f2435_57,120,8,161,test,0.7647058963775635,0.5919480919837952
f2438_76,120,9,164,test,0.47058823704719543,1.5792292356491089
f2441_83,120,0,154,test,0.4375,1.3172552585601807
f2466_76,120,0,170,test,0.8823529481887817,0.5563598275184631
f2467_77,120,7,179,test,0.8333333134651184,0.5422073602676392
f2472_83,120,5,155,test,0.6875,1.0888617038726807
f2476_67,120,4,179,test,0.8333333134651184,0.6973744034767151
f2482_62,120,7,171,test,0.8333333134651184,0.7325863242149353
f2488_90,120,0,165,test,0.8235294222831726,0.34495168924331665
f2497_54,120,6,180,test,0.8333333134651184,0.67994624376297
f2510_55,120,3,176,test,0.8888888955116272,0.5178127288818359
f2511_52,120,8,182,test,0.6842105388641357,0.9482454061508179
f2513_56,120,1,52,test,0.6666666865348816,1.3557742834091187
f2520_64,120,2,179,test,0.8333333134651184,0.40024784207344055
f2526_71,120,0,172,test,0.6111111044883728,1.3108574151992798
f2532_93,120,6,183,test,0.8421052694320679,0.4526396691799164
f2539_96,120,6,160,test,0.9375,0.3119092285633087
f2548_84,120,5,174,test,0.7777777910232544,0.7681252956390381
f2561_89,120,0,181,test,0.7894737124443054,1.3226999044418335
f2586_75,120,3,112,test,0.8333333134651184,0.5929964184761047
f2588_72,120,0,167,test,0.8235294222831726,0.49903056025505066
f3107_16,120,0,174,test,0.8333333134651184,0.4417276978492737
f3108_34,120,8,50,test,0.800000011920929,0.7384538054466248
f3109_30,120,9,177,test,0.8888888955116272,0.24449992179870605
f3171_30,120,1,178,test,0.6666666865348816,1.0562098026275635
f3178_23,120,3,171,test,0.7777777910232544,0.7276114225387573
f3215_34,120,1,149,test,0.800000011920929,0.49584728479385376
f3227_14,120,9,176,test,1.0,0.164112851023674
f3230_21,120,3,183,test,0.8947368264198303,0.2527681887149811
f3235_00,120,4,170,test,0.8823529481887817,0.42114824056625366
f3236_26,120,4,9,test,1.0,0.030816392973065376
f3256_38,120,2,168,test,0.7647058963775635,0.6136863231658936
f3270_11,120,1,169,test,0.8823529481887817,0.24544553458690643
f3271_09,120,7,177,test,0.8888888955116272,0.35382696986198425
f3276_49,120,6,184,test,0.9473684430122375,0.22623591125011444
f3289_18,120,1,181,test,0.7368420958518982,0.8181204795837402
f3293_30,120,0,165,test,0.7647058963775635,0.8979505300521851
f3310_44,120,4,167,test,1.0,0.21528518199920654
f3314_25,120,7,175,test,0.6666666865348816,0.738579511642456
f3327_11,120,1,183,test,0.8947368264198303,0.5583173632621765
f3333_15,120,4,184,test,0.8947368264198303,0.3886803984642029
f3336_15,120,2,170,test,0.7058823704719543,0.7046485543251038
f3341_29,120,8,180,test,0.5555555820465088,1.124477505683899
f3343_18,120,5,169,test,0.7058823704719543,1.1204410791397095
f3346_12,120,1,168,test,0.6470588445663452,1.3176289796829224
f3349_22,120,2,173,test,0.6666666865348816,1.1113312244415283
f3353_33,120,4,161,test,0.7647058963775635,0.6292065382003784
f3362_03,120,0,178,test,0.9444444179534912,0.2671174108982086
f3393_08,120,0,163,test,0.8823529481887817,0.44765254855155945
f3418_34,120,0,161,test,0.8823529481887817,0.4043565094470978
f3440_33,120,3,177,test,0.7222222089767456,0.7578799724578857
f3444_07,120,4,107,test,0.9090909361839294,0.3033950626850128
f3451_01,120,8,154,test,0.6875,1.08222234249115
f3453_15,120,5,180,test,0.4444444477558136,1.5374561548233032
f3456_33,120,5,185,test,0.8421052694320679,0.4919121265411377
f3468_13,120,9,178,test,0.8333333134651184,0.3224419057369232
f3478_49,120,0,158,test,0.8125,0.6399961709976196
f3498_04,120,9,176,test,0.3888888955116272,2.270850419998169
f3504_46,120,7,181,test,0.8421052694320679,0.5990821719169617
f3535_09,120,7,178,test,0.7777777910232544,0.5020503997802734
f3540_36,120,6,175,test,0.7222222089767456,0.7067776322364807
f3546_36,120,5,174,test,0.7777777910232544,0.5865779519081116
f3547_04,120,8,170,test,0.8823529481887817,0.4141108989715576
f3552_12,120,2,183,test,0.8947368264198303,0.7919549345970154
f3555_14,120,3,180,test,0.8333333134651184,0.4780910313129425
f3557_12,120,6,168,test,0.7058823704719543,0.765774130821228
f3567_49,120,9,176,test,0.9444444179534912,0.29536741971969604
f3584_47,120,4,172,test,0.8333333134651184,0.7467572689056396
f3586_05,120,0,171,test,0.7222222089767456,0.8495456576347351
f3588_33,120,2,181,test,0.8421052694320679,0.3636218011379242
f3597_18,120,2,181,test,0.8421052694320679,0.3477078676223755
f3599_19,120,4,162,test,0.8235294222831726,0.5953231453895569
f3636_24,120,5,137,test,0.7857142686843872,0.7144550085067749
f3639_43,120,5,183,test,0.9473684430122375,0.4513216018676758
f3645_14,120,5,154,test,0.9375,0.27779683470726013
f3651_18,120,1,175,test,0.8888888955116272,0.48836618661880493
f3653_40,120,5,160,test,0.9375,0.2946447432041168
f3662_24,120,9,175,test,0.8888888955116272,0.5422790050506592
f3673_48,120,0,179,test,0.7777777910232544,0.685160219669342
f3679_06,120,0,177,test,0.8888888955116272,0.2889840006828308
f3701_44,120,4,175,test,0.8888888955116272,0.3815211057662964
f3704_45,120,2,93,test,0.6000000238418579,1.8739219903945923
f3712_14,120,2,183,test,0.8421052694320679,0.5907068252563477
f3731_07,120,9,154,test,0.9375,0.2099665105342865
f3737_46,120,4,169,test,0.8235294222831726,0.6666321754455566
f3745_12,120,5,172,test,0.7222222089767456,0.5919443368911743
f3750_00,120,6,177,test,0.8888888955116272,0.5021981000900269
f3756_06,120,8,178,test,0.8888888955116272,0.4248032867908478
f3762_40,120,2,15,test,0.5,0.5146811604499817
f3770_21,120,4,167,test,1.0,0.1398906111717224
f3771_15,120,1,183,test,0.8947368264198303,0.24954953789710999
f3791_09,120,7,40,test,0.75,1.0033669471740723
f3796_14,120,3,151,test,0.875,0.3695812523365021
f3803_39,120,0,159,test,0.5625,1.3705813884735107
f3805_07,120,4,178,test,0.8888888955116272,0.25121256709098816
f3811_12,120,2,181,test,0.8421052694320679,0.9262657165527344
f3817_22,120,8,168,test,1.0,0.12274198234081268
f3830_48,120,1,161,test,0.7647058963775635,0.5621749758720398
f3857_01,120,4,175,test,0.8888888955116272,0.24444156885147095
f3864_42,120,6,126,test,0.9230769276618958,0.2590111196041107
f3888_32,120,5,148,test,0.7333333492279053,0.6489266157150269
f3889_26,120,4,170,test,0.8235294222831726,0.6088541746139526
f3890_40,120,6,182,test,0.9473684430122375,0.19825170934200287
f3919_18,120,1,179,test,0.7777777910232544,0.6513965129852295
f3925_41,120,1,175,test,1.0,0.14868098497390747
f3933_30,120,8,179,test,1.0,0.298665314912796
f3938_46,120,7,169,test,0.7058823704719543,0.8191817998886108
f3957_18,120,7,173,test,0.7222222089767456,0.647010326385498
f3970_25,120,5,183,test,0.9473684430122375,0.27719059586524963
f3975_15,120,5,177,test,0.8888888955116272,0.7065684199333191
f3997_45,120,1,169,test,0.8823529481887817,0.5068367123603821
f4041_39,120,7,153,test,0.75,0.7847371101379395
f4062_17,120,1,179,test,0.7777777910232544,0.43115633726119995
f4085_42,120,7,138,test,0.7857142686843872,1.0117684602737427
f4099_10,120,6,174,test,0.8333333134651184,0.5378440618515015
f0001_41,140,6,414,train,0.8252688050270081,0.505738377571106
f0008_45,140,6,419,train,0.8938992023468018,0.27968600392341614
f0031_02,140,0,408,train,0.7656675577163696,0.7186898589134216
f0032_27,140,4,279,train,0.7848605513572693,0.6792957782745361
f0046_20,140,8,425,train,0.8717277646064758,0.3528980016708374
f0049_32,140,7,394,train,0.805084764957428,0.46954596042633057
f0050_10,140,6,314,train,0.8439716100692749,0.5605663061141968
f0059_21,140,4,362,train,0.7784615159034729,0.7194994688034058
f0060_43,140,7,304,train,0.7838827967643738,0.6303340792655945
f0062_25,140,5,391,train,0.7948718070983887,0.7244054675102234
f0085_01,140,9,370,train,0.8018018007278442,0.6067203879356384
f0090_10,140,3,404,train,0.8705233931541443,0.45563390851020813
f0098_33,140,8,367,train,0.7575757503509521,0.8031563758850098
f0099_18,140,2,424,train,0.8818897604942322,0.38593044877052307
f0103_28,140,4,357,train,0.7757009267807007,0.6676822900772095
f0106_05,140,2,317,train,0.7859649062156677,0.6860117316246033
f0108_12,140,1,415,train,0.8337801694869995,0.5295959711074829
f0128_00,140,9,333,train,0.782608687877655,0.6231831908226013
f0153_35,140,4,345,train,0.800000011920929,0.6024801135063171
f0192_22,140,8,361,train,0.7253086566925049,0.9799294471740723
f0195_27,140,9,259,train,0.6695278882980347,1.0671672821044922
f0214_05,140,2,349,train,0.7420381903648376,0.6921921968460083
f0234_16,140,4,338,train,0.7796052694320679,0.6539559960365295
f0235_17,140,1,311,train,0.8028674125671387,0.6050649881362915
f0236_17,140,1,297,train,0.6928839087486267,0.9922521710395813
f0237_46,140,5,313,train,0.8647686839103699,0.4120234549045563
f0245_40,140,7,388,train,0.7936962842941284,0.8215658068656921
f0262_15,140,8,378,train,0.8558823466300964,0.5707358121871948
f0283_31,140,1,305,train,0.49635037779808044,1.9529129266738892
f0284_34,140,5,406,train,0.8493150472640991,0.39118388295173645
f0285_23,140,6,51,train,0.8666666746139526,0.4436100125312805
f0289_10,140,5,465,train,0.6626794338226318,1.0875850915908813
f0292_16,140,9,443,train,0.8417085409164429,0.46952205896377563
f0294_18,140,3,133,train,0.7983193397521973,0.622263491153717
f0306_35,140,8,348,train,0.8210862874984741,0.46071237325668335
f0309_42,140,7,336,train,0.7847682237625122,0.7020344734191895
f0317_44,140,7,421,train,0.8227513432502747,0.5829287767410278
f0341_00,140,8,238,train,0.7943925261497498,0.6763709783554077
f0347_04,140,4,150,train,0.7555555701255798,0.9147436618804932
f0351_22,140,0,377,train,0.8230088353157043,0.5122355818748474
f0370_20,140,8,375,train,0.6973294019699097,0.9667881727218628
f0380_37,140,0,345,train,0.7612903118133545,0.7854694128036499
f0396_05,140,1,251,train,0.800000011920929,0.6109659075737
f0425_42,140,6,227,train,0.75,0.6634814739227295
f0445_46,140,0,403,train,0.8204419612884521,0.5292248129844666
f0456_45,140,9,374,train,0.7708333134651184,0.7929067015647888
f0470_37,140,7,352,train,0.8227847814559937,0.6392412185668945
f0474_10,140,5,231,train,0.6666666865348816,1.283501386642456
f0478_10,140,3,349,train,0.7929936051368713,0.5961065888404846
f0479_35,140,5,366,train,0.8328267335891724,0.45840343832969666
f0486_05,140,1,324,train,0.8213058710098267,0.43343695998191833
f0499_10,140,3,296,train,0.7255638837814331,0.9243174195289612
f0501_06,140,9,378,train,0.8470588326454163,0.4445762038230896
f0502_09,140,3,394,train,0.8926553726196289,0.3773524761199951
f0505_13,140,3,244,train,0.8401826620101929,0.5379243493080139
f0511_03,140,2,289,train,0.7269230484962463,0.7217839360237122
f0531_48,140,8,286,train,0.7782101035118103,0.8215234875679016
f0537_35,140,7,306,train,0.8981817960739136,0.37934473156929016
f0545_49,140,1,332,train,0.899328887462616,0.38860857486724854
f0547_28,140,1,416,train,0.8475936055183411,0.41649991273880005
f0549_39,140,5,347,train,0.8557692170143127,0.4813949763774872
f0550_24,140,8,370,train,0.7447447180747986,0.8631350994110107
f0553_03,140,7,289,train,0.8153846263885498,0.6304839253425598
f0559_18,140,1,407,train,0.8497267961502075,0.492680162191391
f0564_43,140,4,292,train,0.8167939186096191,0.7297500371932983
f0569_42,140,8,297,train,0.8576778769493103,0.39857539534568787
f0572_15,140,4,367,train,0.8363636136054993,0.47451168298721313
f0582_44,140,1,143,train,0.8984375,0.4049147963523865
f0589_20,140,8,304,train,0.7362637519836426,0.7544353604316711
f0607_27,140,5,345,train,0.7967742085456848,0.6998799443244934
f0616_04,140,8,404,train,0.8622589707374573,0.4659063518047333
f0618_44,140,3,380,train,0.8187134265899658,0.5361863374710083
f0640_19,140,9,319,train,0.8188153505325317,0.5642262697219849
f0649_22,140,8,299,train,0.8141263723373413,0.5500261187553406
f0663_30,140,9,342,train,0.8273615837097168,0.6742016673088074
f0664_26,140,4,248,train,0.7847533822059631,0.7954485416412354
f0668_31,140,7,352,train,0.8196202516555786,0.6526893973350525
f0697_31,140,1,372,train,0.85628741979599,0.45939740538597107
f0698_45,140,9,416,train,0.8716577291488647,0.3721799850463867
f0730_41,140,6,369,train,0.8644578456878662,0.4436657130718231
f0732_46,140,5,249,train,0.8482142686843872,0.5587384104728699
f0733_34,140,9,362,train,0.7723076939582825,0.6518175601959229
f0741_44,140,3,320,train,0.8402777910232544,0.5949596166610718
f0751_28,140,4,261,train,0.8290598392486572,0.6410535573959351
f0752_25,140,2,408,train,0.8147138953208923,0.6159505248069763
f0770_45,140,3,368,train,0.7975831031799316,0.5892454981803894
f0794_31,140,2,210,train,0.7724867463111877,0.6298659443855286
f0821_44,140,0,320,train,0.7673611044883728,0.73321533203125
f0838_49,140,9,380,train,0.8450292348861694,0.4422553479671478
f0858_32,140,4,250,train,0.8222222328186035,0.687976062297821
f0870_31,140,7,293,train,0.802281379699707,0.634493350982666
f0884_29,140,1,293,train,0.802281379699707,0.6574485301971436
f0885_39,140,1,325,train,0.7979452013969421,0.6371755003929138
f0908_25,140,2,266,train,0.8702929019927979,0.40094929933547974
f0909_04,140,2,268,train,0.8215767741203308,0.4892107844352722
f0916_49,140,0,299,train,0.7472118735313416,0.8568626046180725
f0922_02,140,1,309,train,0.7338129281997681,1.0462101697921753
f0930_07,140,8,345,train,0.7516129016876221,0.7835115790367126
f0937_01,140,6,156,train,0.800000011920929,0.6158910989761353
f0943_40,140,8,394,train,0.8983050584793091,0.3246350586414337
f0950_21,140,4,201,train,0.894444465637207,0.26764175295829773
f0969_31,140,8,126,train,0.6548672318458557,0.8410462737083435
f0995_43,140,3,191,train,0.9181286692619324,0.25212743878364563
f0996_01,140,3,420,train,0.8492063283920288,0.38475939631462097
f1002_33,140,9,194,train,0.8103448152542114,0.7717423439025879
f1008_28,140,6,365,train,0.8963414430618286,0.2977382242679596
f1022_17,140,9,275,train,0.9109311699867249,0.27687814831733704
f1029_30,140,4,314,train,0.8652482032775879,0.4508986175060272
f1035_22,140,7,131,train,0.9059829115867615,0.4410230815410614
f1051_38,140,7,43,train,0.9473684430122375,0.12525667250156403
f1054_20,140,5,282,train,0.8458498120307922,0.49418267607688904
f1062_28,140,1,320,train,0.8923611044883728,0.39715576171875
f1073_05,140,5,231,train,0.8888888955116272,0.3720044493675232
f1074_34,140,9,355,train,0.852664589881897,0.46611103415489197
f1084_48,140,1,179,train,0.9006211161613464,0.4854973256587982
f1088_00,140,7,362,train,0.9076923131942749,0.31871894001960754
f1094_42,140,9,220,train,0.9090909361839294,0.3287118971347809
f1105_31,140,5,163,train,0.801369845867157,0.7231082320213318
f1109_36,140,3,319,train,0.8536585569381714,0.5003862977027893
f1117_18,140,3,216,train,0.8350515365600586,0.5984656810760498
f1124_24,140,0,377,train,0.9026548862457275,0.3836475610733032
f1145_39,140,4,248,train,0.865470826625824,0.4814208149909973
f1156_23,140,1,274,train,0.7886179089546204,0.7577926516532898
f1168_30,140,3,316,train,0.8838028311729431,0.47174835205078125
f1203_10,140,5,301,train,0.9074074029922485,0.29601094126701355
f1206_36,140,2,310,train,0.8673835396766663,0.4632491171360016
f1223_27,140,5,309,train,0.8848921060562134,0.40011894702911377
f1231_36,140,6,334,train,0.8999999761581421,0.32817065715789795
f1242_30,140,0,284,train,0.8392156958580017,0.42841634154319763
f1246_39,140,1,319,train,0.703832745552063,0.9893633127212524
f1259_08,140,2,278,train,0.8600000143051147,0.4332660734653473
f1273_29,140,3,315,train,0.9187279343605042,0.2516613006591797
f1283_24,140,0,265,train,0.7899159789085388,0.706780195236206
f1289_06,140,9,302,train,0.892988920211792,0.38278624415397644
f1290_49,140,8,261,train,0.8547008633613586,0.4766356945037842
f1308_43,140,9,187,train,0.8035714030265808,0.6447494029998779
f1330_35,140,1,282,train,0.8774703741073608,0.40247395634651184
f1344_45,140,0,245,train,0.8727272748947144,0.35778477787971497
f1365_16,140,1,241,train,0.8703703880310059,0.4826352298259735
f1372_35,140,3,344,train,0.8608414530754089,0.4611976444721222
f1378_08,140,9,283,train,0.8897637724876404,0.48620185256004333
f1380_34,140,9,290,train,0.8122605085372925,0.6048415899276733
f1382_07,140,1,376,train,0.860946774482727,0.4185992479324341
f1385_36,140,6,327,train,0.8707482814788818,0.4293545186519623
f1401_36,140,1,242,train,0.8248847723007202,0.5327976942062378
f1405_35,140,5,275,train,0.8785424828529358,0.4401082396507263
f1408_02,140,1,271,train,0.8724279999732971,0.406940758228302
f1410_19,140,0,27,train,0.9166666865348816,0.22284191846847534
f1434_10,140,9,271,train,0.7325102686882019,0.9106283187866211
f1444_03,140,0,340,train,0.7712418437004089,0.7857011556625366
f1459_30,140,3,222,train,0.8291457295417786,0.510371744632721
f1468_04,140,2,209,train,0.8723404407501221,0.3789168894290924
f1472_37,140,1,387,train,0.9195402264595032,0.2328307032585144
f1486_35,140,7,163,train,0.9041095972061157,0.28201544284820557
f1500_25,140,3,143,train,0.84375,0.5006932616233826
f1514_35,140,0,165,train,0.9054054021835327,0.23360951244831085
f1530_18,140,0,71,train,0.9047619104385376,0.3408217430114746
f1532_16,140,8,165,train,0.8851351141929626,0.36970382928848267
f1535_20,140,6,156,train,0.9142857193946838,0.24038276076316833
f1539_20,140,9,176,train,0.9430379867553711,0.19900952279567719
f1547_06,140,1,169,train,0.8881579041481018,0.37042245268821716
f1551_34,140,4,170,train,0.915032684803009,0.2654884457588196
f1589_38,140,1,166,train,0.9127516746520996,0.29194700717926025
f1598_49,140,3,93,train,0.8554216623306274,0.5093868374824524
f1606_19,140,1,152,train,0.9191176295280457,0.3959621787071228
f1625_05,140,4,28,train,1.0,0.033183444291353226
f1641_09,140,5,147,train,0.7954545617103577,0.7229083180427551
f1670_20,140,6,171,train,0.8954248428344727,0.33643603324890137
f1686_01,140,2,113,train,0.8217821717262268,0.5045516490936279
f1706_39,140,0,151,train,0.9185185432434082,0.41662755608558655
f1707_05,140,8,142,train,0.8582677245140076,0.5489701628684998
f1714_49,140,7,164,train,0.8231292366981506,0.5697164535522461
f1728_02,140,0,178,train,0.893750011920929,0.3474052846431732
f1732_28,140,9,173,train,0.9354838728904724,0.20052966475486755
f1735_22,140,1,162,train,0.8965517282485962,0.27945366501808167
f1739_23,140,6,179,train,0.8571428656578064,0.4428642690181732
f1753_34,140,3,171,train,0.8496732115745544,0.620985209941864
f1765_33,140,4,168,train,0.9337748289108276,0.22963616251945496
f1770_47,140,5,154,train,0.9420289993286133,0.20384439826011658
f1771_46,140,7,129,train,0.9224137663841248,0.28472423553466797
f1772_12,140,9,120,train,0.7777777910232544,0.9757723212242126
f1777_29,140,2,138,train,0.975806474685669,0.12274409085512161
f1786_08,140,3,126,train,0.8584070801734924,0.5076739192008972
f1794_07,140,0,130,train,0.8803418874740601,0.43765419721603394
f1796_21,140,2,150,train,0.9333333373069763,0.22509309649467468
f1798_42,140,2,147,train,0.9015151262283325,0.2587776482105255
f1804_32,140,5,136,train,0.9180327653884888,0.31541118025779724
f1813_25,140,8,151,train,0.9259259104728699,0.20087575912475586
f1828_25,140,4,119,train,0.8971962332725525,0.45690587162971497
f1835_27,140,1,122,train,0.7614678740501404,1.1787593364715576
f1842_34,140,9,169,train,0.9210526347160339,0.3046991527080536
f1843_09,140,7,146,train,0.9160305261611938,0.25888586044311523
f1850_16,140,2,124,train,0.837837815284729,0.45812588930130005
f1860_06,140,0,95,train,0.929411768913269,0.261557936668396
f1864_10,140,7,162,train,0.8620689511299133,0.4964712858200073
f1866_14,140,6,120,train,0.9074074029922485,0.5293275117874146
f1874_36,140,9,174,train,0.7756410241127014,0.7792952656745911
f1875_21,140,8,179,train,0.9254658222198486,0.18905408680438995
f1890_28,140,4,163,train,0.9178082346916199,0.29038023948669434
f1895_37,140,5,175,train,0.9299362897872925,0.23216760158538818
f1901_07,140,6,153,train,0.8613138794898987,0.4652930498123169
f1903_48,140,4,145,train,0.9076923131942749,0.387237012386322
f1912_13,140,2,147,train,0.9545454382896423,0.13271407783031464
f1929_04,140,8,160,train,0.8611111044883728,0.524587869644165
f1947_49,140,0,161,train,0.8819444179534912,0.32896527647972107
f1959_39,140,7,144,train,0.8837209343910217,0.25878292322158813
f1986_20,140,1,165,train,0.8783783912658691,0.39305636286735535
f1990_33,140,5,47,train,0.738095223903656,0.8025862574577332
f2001_42,140,0,165,train,0.8918918967247009,0.4151299297809601
f2027_41,140,8,34,train,0.800000011920929,0.5756193995475769
f2058_01,140,4,150,train,0.8148148059844971,0.5290078520774841
f2059_42,140,2,79,train,0.7887324094772339,0.5918782949447632
f2065_28,140,3,155,train,0.8273381590843201,0.5706534385681152
f2088_14,140,7,171,train,0.9215686321258545,0.31659072637557983
f2093_26,140,5,171,train,0.7647058963775635,0.7135635018348694
f2095_37,140,9,106,train,0.621052622795105,1.1318999528884888
f2103_60,140,4,177,train,0.8679245114326477,0.442165732383728
f2111_87,140,5,149,train,0.7835820913314819,0.6590959429740906
f2143_66,140,9,176,train,0.8291139006614685,0.4666063189506531
f2151_92,140,9,154,train,0.760869562625885,0.8316141963005066
f2165_54,140,2,149,train,0.8208954930305481,0.5889313817024231
f2182_95,140,4,165,train,0.7837837934494019,0.5818570256233215
f2188_71,140,6,164,train,0.7482993006706238,0.836534321308136
f2191_53,140,6,180,train,0.7592592835426331,0.7336578369140625
f2193_99,140,1,178,train,0.6875,0.9135398864746094
f2194_63,140,0,172,train,0.7077922224998474,0.8498731255531311
f2198_58,140,9,180,train,0.8209876418113708,0.5031759142875671
f2218_51,140,3,147,train,0.7348484992980957,0.7465076446533203
f2220_72,140,5,153,train,0.5912408828735352,1.191603660583496
f2223_83,140,2,178,train,0.6937500238418579,0.9291807413101196
f2255_70,140,3,181,train,0.790123462677002,0.6540499329566956
f2258_85,140,3,100,train,0.5888888835906982,1.2055922746658325
f2260_57,140,7,151,train,0.7185184955596924,0.6500924229621887
f2262_83,140,6,167,train,0.846666693687439,0.3894802927970886
f2270_87,140,9,157,train,0.8156028389930725,0.7587958574295044
f2275_90,140,6,14,train,1.0,0.23606503009796143
f2289_62,140,0,52,train,0.5,1.3294501304626465
f2306_63,140,6,164,train,0.7687074542045593,0.7542979717254639
f2313_55,140,9,176,train,0.753164529800415,0.8025466203689575
f2328_92,140,6,167,train,0.7400000095367432,0.7800968885421753
f2329_94,140,0,117,train,0.7428571581840515,0.6038988828659058
f2332_97,140,2,167,train,0.7799999713897705,0.7226739525794983
f2340_80,140,7,179,train,0.7577639818191528,0.7067132592201233
f2342_82,140,1,171,train,0.8758170008659363,0.4253159463405609
f2381_54,140,4,155,train,0.7482014298439026,0.8758997917175293
f2382_52,140,2,179,train,0.8322981595993042,0.567657470703125
f2391_85,140,7,174,train,0.8782051205635071,0.4531148672103882
f2413_87,140,8,177,train,0.8238993883132935,0.4342339038848877
f2416_80,140,7,169,train,0.8289473652839661,0.47545212507247925
f2435_57,140,8,161,train,0.7777777910232544,0.6500546932220459
f2438_76,140,9,164,train,0.557823121547699,1.4343209266662598
f2441_83,140,0,154,train,0.6666666865348816,1.046888828277588
f2466_76,140,0,170,train,0.8627451062202454,0.4700046181678772
f2467_77,140,7,179,train,0.8447204828262329,0.5017896294593811
f2472_83,140,5,155,train,0.6187050342559814,1.2627811431884766
f2476_67,140,4,179,train,0.7701863646507263,0.63469398021698
f2482_62,140,7,171,train,0.843137264251709,0.4641868770122528
f2488_90,140,0,165,train,0.8716216087341309,0.3628825843334198
f2497_54,140,6,180,train,0.8209876418113708,0.5625669956207275
f2510_55,140,3,176,train,0.7721518874168396,0.8489953279495239
f2511_52,140,8,182,train,0.8588957190513611,0.5017849802970886
f2513_56,140,1,52,train,0.6521739363670349,0.8577031493186951
f2520_64,140,2,179,train,0.7888198494911194,0.6315484642982483
f2526_71,140,0,172,train,0.7467532753944397,0.7735421061515808
f2532_93,140,6,183,train,0.9024389982223511,0.29725372791290283
f2539_96,140,6,160,train,0.8402777910232544,0.6054933071136475
f2548_84,140,5,174,train,0.6858974099159241,1.0747958421707153
f2561_89,140,0,181,train,0.6481481194496155,1.0724413394927979
f2586_75,140,3,112,train,0.7799999713897705,0.6598909497261047
f2588_72,140,0,167,train,0.8399999737739563,0.487422376871109
f3107_16,140,0,174,train,0.8653846383094788,0.41695722937583923
f3108_34,140,8,50,train,0.9777777791023254,0.1513044387102127
f3109_30,140,9,177,train,0.9056603908538818,0.3253335952758789
f3171_30,140,1,178,train,0.737500011920929,0.8029361963272095
f3178_23,140,3,171,train,0.6078431606292725,1.3227418661117554
f3215_34,140,1,149,train,0.7611940503120422,0.7546052932739258
f3227_14,140,9,176,train,0.8544303774833679,0.394936203956604
f3230_21,140,3,183,train,0.8841463327407837,0.355028361082077
f3235_00,140,4,170,train,0.8366013169288635,0.5286064743995667
f3236_26,140,4,9,train,0.875,0.52606201171875
f3256_38,140,2,168,train,0.807947039604187,0.5902784466743469
f3270_11,140,1,169,train,0.7828947305679321,0.6805991530418396
f3271_09,140,7,177,train,0.7987421154975891,0.5724040269851685
f3276_49,140,6,184,train,0.8606060743331909,0.42035070061683655
f3289_18,140,1,181,train,0.8086419701576233,0.5648420453071594
f3293_30,140,0,165,train,0.7229729890823364,0.9086302518844604
f3310_44,140,4,167,train,0.8999999761581421,0.36382097005844116
f3314_25,140,7,175,train,0.8216560482978821,0.5925197601318359
f3327_11,140,1,183,train,0.8170731663703918,0.5317577123641968
f3333_15,140,4,184,train,0.8666666746139526,0.36933428049087524
f3336_15,140,2,170,train,0.8300653696060181,0.4760240912437439
f3341_29,140,8,180,train,0.7407407164573669,0.8627098202705383
f3343_18,140,5,169,train,0.7763158082962036,0.6788443922996521
f3346_12,140,1,168,train,0.6556291580200195,1.265418291091919
f3349_22,140,2,173,train,0.8580645322799683,0.5203226804733276
f3353_33,140,4,161,train,0.75,0.855095624923706
f3362_03,140,0,178,train,0.9125000238418579,0.2665659785270691
f3393_08,140,0,163,train,0.7945205569267273,0.6768890023231506
f3418_34,140,0,161,train,0.8125,0.6297929286956787
f3440_33,140,3,177,train,0.7232704162597656,0.6968933343887329
f3444_07,140,4,107,train,0.8958333134651184,0.31464603543281555
f3451_01,140,8,154,train,0.8478260636329651,0.45275115966796875
f3453_15,140,5,180,train,0.8024691343307495,0.6963776350021362
f3456_33,140,5,185,train,0.8192771077156067,0.495010644197464
f3468_13,140,9,178,train,0.8374999761581421,0.5432020425796509
f3478_49,140,0,158,train,0.8380281925201416,0.4553076922893524
f3498_04,140,9,176,train,0.3544303774833679,1.8428627252578735
f3504_46,140,7,181,train,0.8703703880310059,0.3726881146430969
f3535_09,140,7,178,train,0.7875000238418579,0.5964449048042297
f3540_36,140,6,175,train,0.8471337556838989,0.4300537705421448
